__v,_id,ham,symbol,unicode
0,620275c703a2df5bb68997d4,hamfinger2 hamthumbacrossmod hamfingerbendmod hamextfingeruo hampalmdl hamchest hammoveol hammoveir hammoveol hammoveir,kite,e002 e00d e011 e031 e03d e052 e088 e08d e088 e08d
0,620275c703a2df5bb68997d5,hamfinger23spread hamthumbacrossmod hamextfingeru hampalmd hamchest hamclose,kktwo,e004 e00d e020 e03c e052 e0d0
0,620275c703a2df5bb68997d6,hamfingerhookmod hamthumbacrossmod hamfinger2 hamthumbacrossmod hamextfingeri hampalmr hamchest hamclose,kme,e012 e00d e002 e00d e02c e03a e052 e0d0
0,620275c703a2df5bb68997d7,hamflathand hamfingerstraightmod hamextfingeru hampalml hamforehead hamlrbeside hamseqbegin hammoveor hammoveil hamseqend hamrepeatfromstartseveral,know,e001 e010 e020 e03e e042 e058 e0e0 e08a e08b e0e1 e0d9
0,620275c703a2df5bb68997d8,hamflathand hamfingerbendmod hamextfingerul hampalmd hamforehead hamlrbeside hamclose hamnodding,knowledge,e001 e011 e027 e03c e042 e058 e0d0 e0a5
0,620275c703a2df5bb68997d9,hamfist hamthumboutmod hamextfingeru hampalml hamforehead hamlrat hamtouch hammovedo hamparbegin hamreplace hampalmu hamshoulders hamparend,know well,e000 e00c e020 e03e e042 e059 e0d1 e090 e0e2 e0aa e038 e051 e0e3
0,620275c703a2df5bb68997da,hamceeall hamextfingerdl hampalmul hamchest hamclose,koli,e00a e025 e03f e052 e0d0
0,620275c703a2df5bb68997db,hamfinger2 hamthumbacrossmod hamextfingeru hampalmd hamchest hamclose,kone,e002 e00d e020 e03c e052 e0d0
0,620275c703a2df5bb68997dc,hampinchall hamcee12 hamextfingeru hampalmd hamchest hamclose,kroundhand,e007 e009 e020 e03c e052 e0d0
0,620275c703a2df5bb68997dd,hamfinger2345 hamthumbacrossmod hampinky hamfingerhookmod hamextfingeru hampalmd hamchest hamclose,kthree,e005 e00d e074 e012 e020 e03c e052 e0d0
0,620275c703a2df5bb68997de,hamfinger23spread hamthumbacrossmod hamextfingeru hampalmu hamchest hamclose,ktwo,e004 e00d e020 e038 e052 e0d0
0,620275c703a2df5bb68997df,hamparbegin hamfinger2 hamthumbacrossmod hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerol hampalmd hamplus hamextfingeror hampalmu hamparend hamparbegin hampalm hamplus hamfingerpad hamindexfinger hamparend hamtouch hamstomach hamclose,l,e0e2 e002 e00d e0e7 e001 e00c e0e3 e0e2 e028 e03c e0e7 e02a e038 e0e3 e0e2 e067 e0e7 e077 e071 e0e3 e0d1 e053 e0d0
0,620275c703a2df5bb68997e0,hamfinger2 hamthumboutmod hamextfingeru hampalmdl hamchest hamclose,la,e002 e00c e020 e03d e052 e0d0
0,620275c703a2df5bb68997e1,hamsymmpar hamfinger2 hamthumbopenmod hamextfingeru hampalml hamshoulders hamlrat hamparbegin hamreplace hampinch12 hamparbegin hamindexfinger hamfingernail hamplus hamindexfinger hamfingernail hamparend hamtouch hamchest hamclose hamparend,laboratory,e0e8 e002 e00e e020 e03e e051 e059 e0e2 e0aa e006 e0e2 e071 e076 e0e7 e071 e076 e0e3 e0d1 e052 e0d0 e0e3
0,620275c703a2df5bb68997e2,hamsymmlr hamfingerstraightmod hamalternatingmotion hamflathand hamthumboutmod hamextfingero hampalml hamshoulders hammoved hamstomach hamparbegin hamreplace hamfist hampalmd hamparend hamseqbegin hammoveuo hamslow hamseqend hamrepeatcontinueseveral,ladder,e0e9 e010 e0dd e001 e00c e029 e03e e051 e084 e053 e0e2 e0aa e000 e03c e0e3 e0e0 e091 e0c9 e0e1 e0db
0,620275c703a2df5bb68997e3,hamflathand hamparbegin hamextfingerl hambetween hamextfingero hampalml hamplus hamextfingero hambetween hamextfingerr hampalmd hamparend hamparbegin hamthumbball hamhandback hamplus hampinkyside hamparend hamtouch hamchest hamplus hamflathand hamparbegin hamextfingero hampalml hamplus hamextfingero hambetween hamextfingerr hampalmd hamparend hamparbegin hamthumbball hamhandback hamplus hampinkyside hamparend hamtouch hamchest,late,e001 e0e2 e026 e0e6 e029 e03e e0e7 e029 e0e6 e022 e03c e0e3 e0e2 e066 e068 e0e7 e06a e0e3 e0d1 e052 e0e7 e001 e0e2 e029 e03e e0e7 e029 e0e6 e022 e03c e0e3 e0e2 e066 e068 e0e7 e06a e0e3 e0d1 e052
0,620275c703a2df5bb68997e4,hamfinger2 hamthumbacrossmod hamextfingerul hampalmr hamchest hammoveu hamarcl,later,e002 e00d e027 e03a e052 e080 e0b9
0,620275c703a2df5bb68997e5,hamfinger2 hamthumboutmod hamextfingerl hampalml hamchin hamtouch hamnodding,laugh,e002 e00c e026 e03e e04d e0d1 e0a5
0,620275c703a2df5bb68997e6,hamsymmpar hamparbegin hamflathand hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerl hamplus hamextfingerr hamparend hamparbegin hampalml hamplus hampalmr hamparend hamtouch hamlrbeside hamchest hamclose hammover hamlargemod,lead,e0e8 e0e2 e001 e0e7 e001 e00c e0e3 e0e2 e026 e0e7 e022 e0e3 e0e2 e03e e0e7 e03a e0e3 e0d1 e058 e052 e0d0 e082 e0c7
0,620275c703a2df5bb68997e7,hamflathand hamextfingerul hampalmul hamshoulders hammoveo hamswinging,leafy-vegetables,e001 e027 e03f e051 e089 e0a6
0,620275c703a2df5bb68997e8,hamparbegin hamfinger2 hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerl hamplus hamextfingerr hamparend hamparbegin hampalmd hamplus hampalmu hamparend hamparbegin hamindexfinger hamfingernail hamplus hammiddlefinger hamfingermidjoint hamparend hamtouch hamshouldertop hamclose hammoved hamrepeatfromstart,leak,e0e2 e002 e0e7 e001 e00c e0e3 e0e2 e026 e0e7 e022 e0e3 e0e2 e03c e0e7 e038 e0e3 e0e2 e071 e076 e0e7 e072 e078 e0e3 e0d1 e050 e0d0 e084 e0d8
0,620275c703a2df5bb68997e9,hamparbegin hampinch12 hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerl hamplus hamextfingerr hamparend hamparbegin hampalmd hamplus hampalmu hamparend hamparbegin hampalm hamplus hammiddlefinger hamfingermidjoint hamparend hamtouch hamchest hamclose hammoveu hamforehead hamlrat hamtouch hamrepeatfromstart,learn,e0e2 e006 e0e7 e001 e00c e0e3 e0e2 e026 e0e7 e022 e0e3 e0e2 e03c e0e7 e038 e0e3 e0e2 e067 e0e7 e072 e078 e0e3 e0d1 e052 e0d0 e080 e042 e059 e0d1 e0d8
0,620275c703a2df5bb68997ea,hamparbegin hamfinger2 hamthumboutmod hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingeru hamplus hamextfingeror hamparend hamparbegin hampalmd hamplus hampalmu hamparend hamchest hamclose hammoveor hamlargemod,leave,e0e2 e002 e00c e0e7 e001 e00c e0e3 e0e2 e020 e0e7 e02a e0e3 e0e2 e03c e0e7 e038 e0e3 e052 e0d0 e08a e0c7
0,620275c703a2df5bb68997eb,hamflathand hamthumboutmod hamextfingeru hampalml hamear hamlrbeside hammoved hamreplace hamfinger2 hamthumboutmod hamfingerhookmod hamextfingeru hampalmd,lecturer,e001 e00c e020 e03e e047 e058 e084 e0aa e002 e00c e012 e020 e03c
0,620275c703a2df5bb68997ec,hamparbegin hamflathand hamextfingerl hampalmd hambetween hampalmdl hamplus hamflathand hamextfingerul hampalmur hamparend hamparbegin hamlowerarm hamplus hamindexfinger hammiddlefinger hamfingerpad hamparend hamtouch hamchest,left,e0e2 e001 e026 e03c e0e6 e03d e0e7 e001 e027 e039 e0e3 e0e2 e063 e0e7 e071 e072 e077 e0e3 e0d1 e052
0,620275c703a2df5bb68997ed,hamfinger2 hamthumboutmod hamextfingerl hampalml hamchest hammoveo hamlargemod,lend,e002 e00c e026 e03e e052 e089 e0c7
0,620275c703a2df5bb68997ee,hamceeopen hamextfingerl hampalmdr hamchest hamclose hammovedi hamstomach,less,e00b e026 e03b e052 e0d0 e08f e053
0,620275c703a2df5bb68997ef,hamflathand hamthumbacrossmod hamextfingerul hampalmd hamhead hammovei hamparbegin hamreplace hampinchall hamfingerstraightmod hamchest hamtouch hamparend,let me know,e001 e00d e027 e03c e040 e08c e0e2 e0aa e007 e010 e052 e0d1 e0e3
0,620275c703a2df5bb68997f0,hamparbegin hamfist hamthumboutmod hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerl hampalml hamplus hamextfingero hambetween hamextfingeror hampalmu hamparend hamparbegin hampalm hamplus hamfingerpad hamthumb hamparend hamparbegin hamreplace hamextfingero hampalmd hamchest hamparend hammovedo hamsmallmod,letter,e0e2 e000 e00c e0e7 e001 e00c e0e3 e0e2 e026 e03e e0e7 e029 e0e6 e02a e038 e0e3 e0e2 e067 e0e7 e077 e070 e0e3 e0e2 e0aa e029 e03c e052 e0e3 e090 e0c6
0,620275c703a2df5bb68997f1,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingero hampalmd hamplus hamextfingeru hampalmr hamparend hamparbegin hamwristback hampalm hamplus hamfingerside hamindexfinger hampalm hamparend hamtouch hammoveu hamsmallmod hamarcr hamsmallmod hammoveu hamsmallmod hamarcr hamsmallmod hammoveu hamsmallmod hamarcr hamsmallmod,level,e0e2 e001 e0e7 e001 e0e3 e0e2 e029 e03c e0e7 e020 e03a e0e3 e0e2 e064 e067 e0e7 e07a e071 e067 e0e3 e0d1 e080 e0c6 e0bb e0c6 e080 e0c6 e0bb e0c6 e080 e0c6 e0bb e0c6
0,620275c703a2df5bb68997f2,hamflathand hamthumboutmod hamextfingeru hampalml hamchin hammover hamzigzag,library,e001 e00c e020 e03e e04d e082 e0be
0,620275c703a2df5bb68997f3,hamfist hamthumboutmod hamextfingerl hamtongue hampalml hammoved hamsmallmod hamrepeatfromstart,lick,e000 e00c e026 e04b e03e e084 e0c6 e0d8
0,620275c703a2df5bb68997f4,hamfinger2345 hamthumboutmod hamextfingeru hampalml hamnose hamclose hamfingerplay,lie,e005 e00c e020 e03e e045 e0d0 e0a4
0,620275c703a2df5bb68997f5,hamparbegin hamfinger2345 hamthumboutmod hamplus hamfinger2345 hamparend hamparbegin hamextfingeru hamplus hamextfingerr hamparend hamparbegin hampalmd hamplus hampalmr hamparend hamhead hamlrat hamclose hamtwisting hamlargemod,light-house,e0e2 e005 e00c e0e7 e005 e0e3 e0e2 e020 e0e7 e022 e0e3 e0e2 e03c e0e7 e03a e0e3 e040 e059 e0d0 e0a7 e0c7
0,620275c703a2df5bb68997f6,hamfinger2345 hamthumbacrossmod hamthumb hamfingernail hamindexfinger hamextfingeru hampalml hamlrat hamshoulders hamtouch hammoveo hamsmallmod hammovei hamsmallmod hammoveo hamsmallmod hammovei hamsmallmod,like,e005 e00d e070 e076 e071 e020 e03e e059 e051 e0d1 e089 e0c6 e08c e0c6 e089 e0c6 e08c e0c6
0,620275c703a2df5bb68997f7,hampinch12open hamextfingeru hampalml hamlrat hamchest hamclose,liked,e008 e020 e03e e059 e052 e0d0
0,620275c703a2df5bb68997f8,hamsymmlr hamfinger2 hampinky hamextfingerl hampalml hamtouch hammover,line,e0e9 e002 e074 e026 e03e e0d1 e082
0,620275c703a2df5bb68997f9,hamsymmpar hampinch12open hamparbegin hamextfingerl hampalmd hamplus hamextfingerr hampalmur hamparend hamparbegin hamindexfinger hamfingerpad hamplus hamindexfinger hamfingerpad hamparend hamtouch hammovedo hamrepeatfromstart,link,e0e8 e008 e0e2 e026 e03c e0e7 e022 e039 e0e3 e0e2 e071 e077 e0e7 e071 e077 e0e3 e0d1 e090 e0d8
0,620275c703a2df5bb68997fa,hamfist hamthumboutmod hamfingerstraightmod hamextfingeru hampalmd hamshoulders hammoved hamzigzag,list,e000 e00c e010 e020 e03c e051 e084 e0be
0,620275c703a2df5bb68997fb,hamfinger2 hamextfingeru hampalmd hamchin hamlrat hammoveor hamreplace hamfinger2 hamthumboutmod,litter,e002 e020 e03c e04d e059 e08a e0aa e002 e00c
0,620275c703a2df5bb68997fc,hamfinger2 hamthumbacrossmod hampinky hamextfingeru hampalmdl hamchest,little-finger hand,e002 e00d e074 e020 e03d e052
0,620275c703a2df5bb68997fd,hamcee12 hamextfingeru hampalml hamchest hamreplace hamflathand hamfingerbendmod hamthumbopenmod hammiddlefinger hamdoublehooked hamringfinger hamdoublehooked hampinky hamdoublehooked hamextfingeru hampalml hamchest,little,e009 e020 e03e e052 e0aa e001 e011 e00e e072 e014 e073 e014 e074 e014 e020 e03e e052
0,620275c703a2df5bb68997fe,hamfinger2345 hamthumboutmod hammiddlefinger hamfingerstraightmod hamextfingerl hambetween hamextfingerol hampalml hamshoulders hamlrat hamseqbegin hamtouch hammiddlefinger hamseqend hammoved hamsmallmod hamrepeatfromstart,live,e005 e00c e072 e010 e026 e0e6 e028 e03e e051 e059 e0e0 e0d1 e072 e0e1 e084 e0c6 e0d8
0,620275c703a2df5bb68997ff,hamsymmlr hamfinger2345 hamthumboutmod hambetween hamflathand hamthumbopenmod hamextfingero hambetween hamextfingeruo hampalmu hamchest hamclose hamcircled hamrepeatfromstart,where,e0e9 e005 e00c e0e6 e001 e00e e029 e0e6 e031 e038 e052 e0d0 e094 e0d8
0,620275c703a2df5bb6899800,hamfinger2345 hamthumboutmod hamextfingero hampalmu hamchest hamparbegin hammoved hamlargemod hamreplace hamfist hamextfingero hampalmu hamparend hambelowstomach hammoveu hamlargemod hamchest,located,e005 e00c e029 e038 e052 e0e2 e084 e0c7 e0aa e000 e029 e038 e0e3 e054 e080 e0c7 e052
0,620275c703a2df5bb6899801,hamparbegin hamfist hamplus hamceeall hamparend hamparbegin hamextfingerol hamplus hamextfingerol hamparend hamparbegin hampalmd hamplus hampalmd hamparend hamparbegin hamchest hamclose hamplus hamlrat hamchest hamclose hamparend hamnodding,lock,e0e2 e000 e0e7 e00a e0e3 e0e2 e028 e0e7 e028 e0e3 e0e2 e03c e0e7 e03c e0e3 e0e2 e052 e0d0 e0e7 e059 e052 e0d0 e0e3 e0a5
0,620275c703a2df5bb6899802,hamparbegin hamfinger2 hamthumboutmod hamplus hampinch12 hamfingerstraightmod hamparend hamparbegin hamextfingerol hampalmd hamplus hamextfingero hampalmr hamparend hamseqbegin hamtouch hamfingertip hamindexfinger hamseqend hammoveor hamlargemod,long,e0e2 e002 e00c e0e7 e006 e010 e0e3 e0e2 e028 e03c e0e7 e029 e03a e0e3 e0e0 e0d1 e075 e071 e0e1 e08a e0c7
0,620275c703a2df5bb6899803,hamsymmpar hamparbegin hamfist hamplus hamfist hamparend hamparbegin hamextfingero hamplus hamextfingero hamparend hamparbegin hampalmu hamplus hampalmu hamparend hamstomach hamclose hammovel hamsmallmod hamrepeatfromstart,lorry,e0e8 e0e2 e000 e0e7 e000 e0e3 e0e2 e029 e0e7 e029 e0e3 e0e2 e038 e0e7 e038 e0e3 e053 e0d0 e086 e0c6 e0d8
0,620275c703a2df5bb6899804,hamfist hamthumboutmod hamextfingero hampalml hamshouldertop hamlrat hamparbegin hammoved hamlargemod hamarcl hamlargemod hamreplace hamextfingerul hambetween hamextfingerl hampalmu hambetween hampalmr hamparend,lose,e000 e00c e029 e03e e050 e059 e0e2 e084 e0c7 e0b9 e0c7 e0aa e027 e0e6 e026 e038 e0e6 e03a e0e3
0,620275c703a2df5bb6899805,hamsymmlr hamfinger2 hamthumboutmod hamextfingero hampalmu hamshoulders hambetween hamchest hamreplace hamfinger2 hamthumboutmod hamextfingero hampalmd hammoved,loss,e0e9 e002 e00c e029 e038 e051 e0e6 e052 e0aa e002 e00c e029 e03c e084
0,620275c703a2df5bb6899806,hamsymmlr hamfist hamthumboutmod hamextfingero hampalmu hamshoulders hambetween hamchest hamreplace hamfist hamthumbopenmod hamextfingero hampalmd hammoved,loss1,e0e9 e000 e00c e029 e038 e051 e0e6 e052 e0aa e000 e00e e029 e03c e084
0,620275c703a2df5bb6899807,hamparbegin hamflathand hamfingerbendmod hamplus hamflathand hamfingerbendmod hamparend hamparbegin hamextfingeru hamplus hamextfingeru hamparend hamparbegin hampalml hamplus hampalmr hamparend hamparbegin hamwristback hamplus hamwristback hamparend hamclose hamshoulders hamclose,lotus,e0e2 e001 e011 e0e7 e001 e011 e0e3 e0e2 e020 e0e7 e020 e0e3 e0e2 e03e e0e7 e03a e0e3 e0e2 e064 e0e7 e064 e0e3 e0d0 e051 e0d0
0,620275c703a2df5bb6899808,hamfinger2 hamthumbacrossmod hamextfingerul hambetween hamextfingerl hampalmd hamearlobe hamlrbeside hamcirclel hamrepeatcontinue hamincreasing,loud,e002 e00d e027 e0e6 e026 e03c e048 e058 e096 e0da e0c4
0,620275c703a2df5bb6899809,hamparbegin hamflathand hamplus hamflathand hamparend hamparbegin hamextfingerul hampalmdl hamplus hamextfingerur hampalmdr hamparend hamparbegin hamthumbball hamhandback hamplus hamthumbball hamparend hamtouch hamchest hamtouch,love,e0e2 e001 e0e7 e001 e0e3 e0e2 e027 e03d e0e7 e021 e03b e0e3 e0e2 e066 e068 e0e7 e066 e0e3 e0d1 e052 e0d1
0,620275c703a2df5bb689980a,hamflathand hamthumbacrossmod hampinky hamfingerhookmod hamextfingerol hampalmd hamstomach hamlrat hamclose,m,e001 e00d e074 e012 e028 e03c e053 e059 e0d0
0,620275c703a2df5bb689980b,hamsymmlr hamfist hamthumbacrossmod hamextfingerol hampalml hamparbegin hamthumbside hamplus hampinkyside hamparend hamtouch hamchest hamreplace hamextfingero hampalml hamparbegin hamthumbside hamplus hampinkyside hamparend hamtouch hamchest,make,e0e9 e000 e00d e028 e03e e0e2 e069 e0e7 e06a e0e3 e0d1 e052 e0aa e029 e03e e0e2 e069 e0e7 e06a e0e3 e0d1 e052
0,620275c703a2df5bb689980c,hamfinger2 hamthumboutmod hamextfingerul hampalml hamlrat hamlips hamtouch hamparbegin hammoved hamsmallmod hamreplace hamfinger2 hamthumboutmod hamthumb hamfingerbendmod hamindexfinger hamfingerbendmod hamparend,man,e002 e00c e027 e03e e059 e04a e0d1 e0e2 e084 e0c6 e0aa e002 e00c e070 e011 e071 e011 e0e3
0,620275c703a2df5bb689980d,hamflathand hamthumbacrossmod hamfingerbendmod hamextfingerl hampalml hambetween hampalmd hamteeth hamclose hamreplace hamfist hamthumbacrossmod hamextfingerl hampalml hambetween hampalmd hamchin hamclose,mango,e001 e00d e011 e026 e03e e0e6 e03c e04c e0d0 e0aa e000 e00d e026 e03e e0e6 e03c e04d e0d0
0,620275c703a2df5bb689980e,hamsymmlr hamflathand hamextfingerl hampalmu hamparbegin hamshoulders hamlrat hamplus hamlrat hamshoulders hamparend hamparbegin hammoveo hamplus hammovei hamparend hamrepeatreverse hamrepeatreverse,manner,e0e9 e001 e026 e038 e0e2 e051 e059 e0e7 e059 e051 e0e3 e0e2 e089 e0e7 e08c e0e3 e0dc e0dc
0,620275c703a2df5bb689980f,hamsymmlr hamfinger2345 hamthumboutmod hamextfingerul hampalmdl hamparbegin hammiddlefinger hamfingertip hamplus hammiddlefinger hamfingertip hamparend hamtouch hamshoulders hamparbegin hammover hamsmallmod hamfingerplay hamparend,many,e0e9 e005 e00c e027 e03d e0e2 e072 e075 e0e7 e072 e075 e0e3 e0d1 e051 e0e2 e082 e0c6 e0a4 e0e3
0,620275c703a2df5bb6899810,hamflathand hamthumbacrossmod hampinky hamfingerhookmod hamextfingerol hampalmd hamstomach hamclose hamparbegin hamreplace hamcee12 hamextfingeru hampalml hamparend hamparbegin hamreplace hamflathand hamthumboutmod hamextfingeru hampalmdl hammoveor hamparend,march,e001 e00d e074 e012 e028 e03c e053 e0d0 e0e2 e0aa e009 e020 e03e e0e3 e0e2 e0aa e001 e00c e020 e03d e08a e0e3
0,620275c703a2df5bb6899811,hamfinger2 hamextfingero hampalmd hamshoulders hamplus hamfinger2 hamextfingero hampalmd hamshoulders hammoveo,mark,e002 e029 e03c e051 e0e7 e002 e029 e03c e051 e089
0,620275c703a2df5bb6899812,hamsymmpar hamfingerstraightmod hamalternatingmotion hamfinger2345 hamfingerbendmod hamextfingero hampalmd hamseqbegin hammoveo hammovei hamseqend hamrepeatfromstart hamalternatingmotion,market,e0e8 e010 e0dd e005 e011 e029 e03c e0e0 e089 e08c e0e1 e0d8 e0dd
0,620275c703a2df5bb6899813,hamfinger2 hamextfingero hampalmd hamshoulders hamplus hamfinger2 hamextfingero hampalmd hamshoulders hammoveo,marks,e002 e029 e03c e051 e0e7 e002 e029 e03c e051 e089
0,620275c703a2df5bb6899814,hamparbegin hampinchall hamplus hamfinger2345 hamparend hamparbegin hamextfingerl hampalmd hamplus hamextfingero hambetween hamextfingerur hampalmd hamparend hamparbegin hamchest hambetween hamshoulders hamarmextended hamplus hamchest hamparend hamparbegin hammovei hamarcu hamreplace hamflathand hammoved hamsmallmod hamparend,marriage,e0e2 e007 e0e7 e005 e0e3 e0e2 e026 e03c e0e7 e029 e0e6 e021 e03c e0e3 e0e2 e052 e0e6 e051 e0d4 e0e7 e052 e0e3 e0e2 e08c e0ba e0aa e001 e084 e0c6 e0e3
0,620275c703a2df5bb6899815,hamsymmlr hamflathand hamextfingerul hampalmdl hamparbegin hammiddlefinger hamfingertip hamplus hammiddlefinger hamfingertip hamparend hamtouch hamchest hammovedr hamplus hamsymmlr hamfingerstraightmod hamlargemod hamalternatingmotion hamflathand hamextfingerl hampalmd hamparbegin hammiddlefinger hamfingernail hamplus hammiddlefinger hamfingermidjoint hamparend hamtouch hamchest hamseqbegin hammoveu hamlargemod hammoved hamlargemod hamseqend hamrepeatcontinueseveral hamalternatingmotion hamplus hamcee12 hamextfingerr hampalml hamshouldertop hamlrat hammoved hamlargemod hambelowstomach hamlrat,mason,e0e9 e001 e027 e03d e0e2 e072 e075 e0e7 e072 e075 e0e3 e0d1 e052 e083 e0e7 e0e9 e010 e0c7 e0dd e001 e026 e03c e0e2 e072 e076 e0e7 e072 e078 e0e3 e0d1 e052 e0e0 e080 e0c7 e084 e0c7 e0e1 e0db e0dd e0e7 e009 e022 e03e e050 e059 e084 e0c7 e054 e059
0,620275c703a2df5bb6899816,hamflathand hamthumbacrossmod hampinky hamfingerhookmod hamextfingerol hampalmd hamstomach hamclose hamparbegin hamreplace hamfinger2 hamthumbacrossmod hamextfingerul hampalmdl hamparend hamparbegin hamreplace hamfinger2 hamthumbacrossmod hamextfingeruo hampalmd hamparend,may,e001 e00d e074 e012 e028 e03c e053 e0d0 e0e2 e0aa e002 e00d e027 e03d e0e3 e0e2 e0aa e002 e00d e031 e03c e0e3
0,620275c703a2df5bb6899817,hamfinger2345 hamthumboutmod hamindexfinger hamfingerhookmod hammiddlefinger hamfingerhookmod hamringfinger hamfingerhookmod hamextfingero hampalmd hamstomach hamlrat hamclose hamtwisting hamslow,maybe,e005 e00c e071 e012 e072 e012 e073 e012 e029 e03c e053 e059 e0d0 e0a7 e0c9
0,620275c703a2df5bb6899818,hamfinger2 hamthumbacrossmod hamextfingeri hampalmr hamchest hamtouch,me,e002 e00d e02c e03a e052 e0d1
0,620275c703a2df5bb6899819,hampinchall hamfingerstraightmod hamextfingerul hampalml hamlips hamclose hammovei hamsmallmod hamrepeatfromstart,meal,e007 e010 e027 e03e e04a e0d0 e08c e0c6 e0d8
0,620275c703a2df5bb689981a,hamcee12 hamfingerstraightmod hamextfingerul hampalml hamlips hamclose hammovei hamsmallmod hamrepeatfromstart,medicine,e009 e010 e027 e03e e04a e0d0 e08c e0c6 e0d8
0,620275c703a2df5bb689981b,hamsymmlr hamflathand hamfingerstraightmod hamextfingero hampalml hamchest hamlrat hammovel hamparbegin hammiddlefinger hamfingertip hamplus hammiddlefinger hamfingertip hamparend hamtouch,meet,e0e9 e001 e010 e029 e03e e052 e059 e086 e0e2 e072 e075 e0e7 e072 e075 e0e3 e0d1
0,620275c703a2df5bb689981c,hamsymmlr hamflathand hamfingerstraightmod hamextfingero hampalml hamchest hamlrat hammovel hamparbegin hammiddlefinger hamfingertip hamplus hammiddlefinger hamfingertip hamparend hamtouch,meets,e0e9 e001 e010 e029 e03e e052 e059 e086 e0e2 e072 e075 e0e7 e072 e075 e0e3 e0d1
0,620275c703a2df5bb689981d,hampinchall hamfingerstraightmod hamextfingerul hampalml hamlips hamclose hammovei hamsmallmod hamrepeatfromstart,mess,e007 e010 e027 e03e e04a e0d0 e08c e0c6 e0d8
0,620275c703a2df5bb689981e,hamsymmpar hamfinger23 hamthumbacrossmod hamindexfinger hammiddlefinger hamringfinger hamextfingero hampalml hamchest hammoveo,method,e0e8 e003 e00d e071 e072 e073 e029 e03e e052 e089
0,620275c703a2df5bb689981f,hamsymmlr hamfingerstraightmod hamlargemod hamalternatingmotion hamparbegin hamceeopen hamfingerbendmod hamplus hamfist hamparend hamparbegin hamextfingero hampalml hamplus hamextfingero hampalmr hamparend hamparbegin hamshouldertop hamlrat hamplus hamlrat hamchest hamparend hamparbegin hammoved hamreplace hamfist hamextfingero hampalml hamparend hamrepeatfromstartseveral hamalternatingmotion hamplus hamcee12 hamextfingerr hampalml hamshouldertop hamlrat hammoved,milkman,e0e9 e010 e0c7 e0dd e0e2 e00b e011 e0e7 e000 e0e3 e0e2 e029 e03e e0e7 e029 e03a e0e3 e0e2 e050 e059 e0e7 e059 e052 e0e3 e0e2 e084 e0aa e000 e029 e03e e0e3 e0d9 e0dd e0e7 e009 e022 e03e e050 e059 e084
0,620275c703a2df5bb6899820,hamfinger2 hamfingerstraightmod hamextfingeru hampalmd hamforehead hamtouch hamnomotion hamplus hamfinger2 hamfingerstraightmod hamextfingerl hampalml hamshoulders hamtouch,mind,e002 e010 e020 e03c e042 e0d1 e0af e0e7 e002 e010 e026 e03e e051 e0d1
0,620275c703a2df5bb6899821,hamfinger2345 hamthumboutmod hamextfingero hampalmd hamchest hamclose hamfingerplay,minicom,e005 e00c e029 e03c e052 e0d0 e0a4
0,620275c703a2df5bb6899822,hamfinger2345 hamthumboutmod hamextfingeru hampalmu hamshouldertop hamfingerplay,minute,e005 e00c e020 e038 e050 e0a4
0,620275c703a2df5bb6899823,hamfist hamextfingeru hampalmu hamunderchin hammoveo hamsmallmod hamrepeatfromstartseveral,mistake,e000 e020 e038 e04e e089 e0c6 e0d9
0,620275c703a2df5bb6899824,hamparbegin hamfinger2345 hamthumboutmod hamthumb hamfingerhookmod hampinky hamfingerhookmod hamplus hamflathand hamthumboutmod hamparend hamparbegin hamextfingerul hampalmd hamplus hamextfingeror hampalmur hamparend hamparbegin hampalm hamplus hamfingernail hamindexfinger hammiddlefinger hamringfinger hamparend hamtouch hammoveur hamsmallmod hamrepeatfromstart,monday,e0e2 e005 e00c e070 e012 e074 e012 e0e7 e001 e00c e0e3 e0e2 e027 e03c e0e7 e02a e039 e0e3 e0e2 e067 e0e7 e076 e071 e072 e073 e0e3 e0d1 e081 e0c6 e0d8
0,620275c703a2df5bb6899825,hamfinger2 hamfingerstraightmod hamextfingero hampalmul hamreplace hamfinger2 hamfingerbendmod hamextfingero hampalmul hamrepeatfromstartseveral,money,e002 e010 e029 e03f e0aa e002 e011 e029 e03f e0d9
0,620275c703a2df5bb6899826,hamflathand hamextfingero hampalmu hamchest hamlrat hammoveu hamlargemod hamshouldertop,more,e001 e029 e038 e052 e059 e080 e0c7 e050
0,620275c703a2df5bb6899827,hampinchall hamextfingero hampalmu hamstomach hamlrat hamparbegin hammoveu hamreplace hamfinger2345 hamthumboutmod hamextfingero hampalmu hamparend hamhead hamlrat,morning,e007 e029 e038 e053 e059 e0e2 e080 e0aa e005 e00c e029 e038 e0e3 e040 e059
